Selected Protein variant,Protein name,NCBI gene ID,Retained DDIs,Lost DDIs,Percentage of lost domain-domain interactions,Protein-protein interaction
HNRNPR-210,DHX15,1665,PF00270-PF00076 ; PF00076-PF00271,,0.0,Retained
HNRNPR-210,NCL,4691,PF00076-PF00076,,0.0,Retained
HNRNPR-210,SF3B3,23450,PF03178-PF00076,,0.0,Retained
HNRNPR-210,CDK9,1025,PF00069-PF00076,,0.0,Retained
HNRNPR-210,RPL31,6160,PF01198-PF00076,,0.0,Retained
HNRNPR-210,HNRNPD,3184,PF00076-PF00076,,0.0,Retained
HNRNPR-210,SRPK3,26576,PF00069-PF00076,,0.0,Retained
HNRNPR-210,BRCC3,79184,PF01398-PF00076,,0.0,Retained
HNRNPR-210,EIF4A3,9775,PF00271-PF00076 ; PF00076-PF00270,,0.0,Retained
HNRNPR-210,HNRNPDL,9987,PF00076-PF00076,,0.0,Retained
HNRNPR-210,HNRNPH3,3189,PF00076-PF00076,,0.0,Retained
HNRNPR-210,HNRNPH1,3187,PF00076-PF00076 ; PF00076-PF08080,,0.0,Retained
HNRNPR-210,SRSF9,8683,PF00076-PF00076,,0.0,Retained
HNRNPR-210,SNRNP70,6625,PF12220-PF00076 ; PF00076-PF00076,,0.0,Retained
HNRNPR-210,HNRNPC,3183,PF00076-PF00076,,0.0,Retained
HNRNPR-210,SMARCA5,8467,PF00176-PF00076 ; PF00076-PF00271,,0.0,Retained
HNRNPR-210,PCBP1,5093,PF00076-PF00013,,0.0,Retained
HNRNPR-210,DDX23,9416,PF00270-PF00076 ; PF00271-PF00076,,0.0,Retained
HNRNPR-210,SNU13,4809,PF01248-PF00076,,0.0,Retained
HNRNPR-210,FBXW11,23291,PF00076-PF00400,,0.0,Retained
HNRNPR-210,DDX3X,1654,PF00271-PF00076 ; PF00270-PF00076,,0.0,Retained
HNRNPR-210,FBL,2091,PF00076-PF01269,,0.0,Retained
HNRNPR-210,ZNF169,169841,PF00076-PF00096,,0.0,Retained
HNRNPR-210,SRSF5,6430,PF00076-PF00076,,0.0,Retained
HNRNPR-210,LSM4,25804,PF00076-PF01423,,0.0,Retained
HNRNPR-210,SNRPD3,6634,PF00076-PF01423,,0.0,Retained
HNRNPR-210,SF3B1,23451,PF08920-PF00076,,0.0,Retained
HNRNPR-210,PABPC1,26986,PF00076-PF00076 ; PF00658-PF00076,,0.0,Retained
HNRNPR-210,DPF2,5977,PF00628-PF00076,,0.0,Retained
HNRNPR-210,FBXW4,6468,PF00076-PF00400,,0.0,Retained
HNRNPR-210,CCNT1,904,PF00134-PF00076,,0.0,Retained
HNRNPR-210,RECQL4,9401,PF00271-PF00076 ; PF00270-PF00076,,0.0,Retained
HNRNPR-210,DDX18,8886,PF00270-PF00076 ; PF00076-PF00271,,0.0,Retained
HNRNPR-210,HNRNPL,3191,PF13893-PF00076 ; PF00076-PF00076,,0.0,Retained
HNRNPR-210,GSK3A,2931,PF00076-PF00069,,0.0,Retained
HNRNPR-210,TRIM28,10155,PF00076-PF00628,,0.0,Retained
HNRNPR-210,PPIE,10450,PF00076-PF00076 ; PF00076-PF00160,,0.0,Retained
HNRNPR-210,LARP7,51574,PF00076-PF00076 ; PF05383-PF00076,,0.0,Retained
HNRNPR-210,RBM14,10432,PF00076-PF00076,,0.0,Retained
HNRNPR-210,EIF2D,1939,PF00076-PF01253,,0.0,Retained
HNRNPR-210,SFPQ,6421,PF00076-PF00076 ; PF00076-PF08075,,0.0,Retained
HNRNPR-210,MAPK1,5594,PF00076-PF00069,,0.0,Retained
HNRNPR-210,WDHD1,11169,PF00400-PF00076,,0.0,Retained
HNRNPR-210,PRPF40A,55660,PF00397-PF00076,,0.0,Retained
HNRNPR-210,DHX9,1660,PF00270-PF00076 ; PF00076-PF00271,,0.0,Retained
HNRNPR-210,TARDBP,23435,PF00076-PF00076,,0.0,Retained
HNRNPR-210,KHDRBS1,10657,PF00013-PF00076,,0.0,Retained
HNRNPR-210,YAP1,10413,PF00076-PF00397,,0.0,Retained
HNRNPR-210,NR3C1,2908,PF00076-PF00105,,0.0,Retained
HNRNPR-210,DDX5,1655,PF00271-PF00076 ; PF00270-PF00076,,0.0,Retained
HNRNPR-210,RBMX,27316,PF00076-PF00076,,0.0,Retained
HNRNPR-210,MATR3,9782,PF13893-PF00076,,0.0,Retained
HNRNPR-210,COPS5,10987,PF01398-PF00076,,0.0,Retained
HNRNPR-210,SNAI1,6615,PF00096-PF00076,,0.0,Retained
HNRNPR-210,CHD3,1107,PF00176-PF00076 ; PF00076-PF00271 ; PF00076-PF00628,,0.0,Retained
HNRNPR-210,RC3H1,149041,PF00076-PF00642,,0.0,Retained
HNRNPR-210,PRPF8,10594,PF01398-PF00076,,0.0,Retained
HNRNPR-210,BRCA1,672,PF00097-PF00076 ; PF00076-PF00533,,0.0,Retained
HNRNPR-210,WWOX,51741,PF00397-PF00076,,0.0,Retained
HNRNPR-210,RPS23,6228,PF00164-PF00076,,0.0,Retained
HNRNPR-210,ZNF746,155061,PF00076-PF00096,,0.0,Retained
HNRNPR-210,HNRNPA0,10949,PF00076-PF00076,,0.0,Retained
HNRNPR-210,RALY,22913,PF00076-PF00076,,0.0,Retained
HNRNPR-210,HNRNPU,3192,PF02037-PF00076,,0.0,Retained
HNRNPR-210,PPP4R1,9989,PF00076-PF02985,,0.0,Retained
HNRNPR-210,WWP1,11059,PF00397-PF00076,,0.0,Retained
HNRNPR-210,RC3H2,54542,PF00642-PF00076,,0.0,Retained
HNRNPR-210,ELAVL2,1993,PF00076-PF00076,,0.0,Retained
HNRNPR-210,HNRNPK,3190,PF00013-PF00076,,0.0,Retained
HNRNPR-210,POLR2A,5430,PF00076-PF00623,,0.0,Retained
HNRNPR-210,WDR77,79084,PF00076-PF00400,,0.0,Retained
HNRNPR-210,HNRNPF,3185,PF00076-PF00076 ; PF00076-PF08080,,0.0,Retained
HNRNPR-210,SMARCAD1,56916,PF00271-PF00076 ; PF00076-PF00176,,0.0,Retained
HNRNPR-210,CNBP,7555,PF00098-PF00076,,0.0,Retained
HNRNPR-210,SNRNP200,23020,PF00270-PF00076 ; PF00076-PF00271,,0.0,Retained
HNRNPR-210,U2AF2,11338,PF00076-PF00076,,0.0,Retained
HNRNPR-210,PRR3,80742,PF00642-PF00076,,0.0,Retained
HNRNPR-210,SRSF1,6426,PF00076-PF00076,,0.0,Retained
HNRNPR-210,ESR1,2099,PF00076-PF00105,,0.0,Retained
HNRNPR-210,NR2C2,7182,PF00076-PF00105,,0.0,Retained
HNRNPR-210,EED,8726,PF00400-PF00076,,0.0,Retained
HNRNPR-210,HNRNPM,4670,PF00076-PF00076,,0.0,Retained
HNRNPR-210,UBQLN2,29978,PF00627-PF00076,,0.0,Retained
HNRNPR-210,KHDRBS2,202559,PF00013-PF00076,,0.0,Retained
HNRNPR-210,HNRNPA1,3178,PF00076-PF00076,,0.0,Retained
HNRNPR-210,DDX21,9188,PF00076-PF00270 ; PF00076-PF00271,,0.0,Retained
HNRNPR-210,LSM8,51691,PF00076-PF01423,,0.0,Retained
HNRNPR-210,SYNCRIP,10492,PF00076-PF00076,,0.0,Retained
HNRNPR-210,CHD4,1108,PF00628-PF00076 ; PF00076-PF00176 ; PF00076-PF00271,,0.0,Retained
HNRNPR-210,KHDRBS3,10656,PF00076-PF00013,,0.0,Retained
HNRNPR-210,SLIRP,81892,PF00076-PF00076,,0.0,Retained
