Selected Protein variant,Protein name,NCBI gene ID,Retained DDIs,Lost DDIs,Percentage of lost domain-domain interactions,Protein-protein interaction
PSMA4-204,PSMB9,5698,PF00227-PF00227,PF00227-PF10584,50.0,Affected
PSMA4-204,CSNK2A1,1457,PF00069-PF00227,,0.0,Retained
PSMA4-204,PSMB5,5693,PF00227-PF00227,PF10584-PF00227,50.0,Affected
PSMA4-204,PSMC2,5701,PF17862-PF00227 ; PF00004-PF00227,PF17862-PF10584 ; PF00004-PF10584,50.0,Affected
PSMA4-204,PSMD7,5713,PF01398-PF00227,,0.0,Retained
PSMA4-204,PSMD12,5718,PF01399-PF00227,,0.0,Retained
PSMA4-204,USP9X,8239,PF00443-PF00227,,0.0,Retained
PSMA4-204,PSME4,23198,PF11919-PF00227 ; PF16507-PF00227,PF11919-PF10584 ; PF16507-PF10584,50.0,Affected
PSMA4-204,SNAI1,6615,PF00227-PF00096,,0.0,Retained
PSMA4-204,PLK1,5347,PF00069-PF00227,,0.0,Retained
PSMA4-204,PSMB2,5690,PF00227-PF00227,PF10584-PF00227,50.0,Affected
PSMA4-204,PSMD11,5717,PF01399-PF00227 ; PF18055-PF00227,,0.0,Retained
PSMA4-204,PPP6C,5537,PF00227-PF00149,,0.0,Retained
PSMA4-204,PSMA5,5686,PF00227-PF00227 ; PF10584-PF00227,PF00227-PF10584 ; PF10584-PF10584,50.0,Affected
PSMA4-204,PSMA3,5684,PF10584-PF00227 ; PF00227-PF00227,PF10584-PF10584 ; PF10584-PF00227,50.0,Affected
PSMA4-204,PSMC1,5700,PF17862-PF00227 ; PF00004-PF00227,PF17862-PF10584 ; PF10584-PF00004,50.0,Affected
PSMA4-204,PSMC3,5702,PF00004-PF00227 ; PF17862-PF00227,PF10584-PF17862 ; PF10584-PF00004,50.0,Affected
PSMA4-204,PSMD2,5708,PF01851-PF00227,,0.0,Retained
PSMA4-204,PSME2,5721,,PF10584-PF02252,100.0,Lost
PSMA4-204,PSMA1,5682,PF10584-PF00227 ; PF00227-PF00227,PF10584-PF00227 ; PF10584-PF10584,50.0,Affected
PSMA4-204,NFKB1,4790,PF00023-PF00227,,0.0,Retained
PSMA4-204,CYLD,1540,PF00443-PF00227,,0.0,Retained
PSMA4-204,PSMD1,5707,PF01851-PF00227,,0.0,Retained
PSMA4-204,PSMB1,5689,PF00227-PF00227,PF00227-PF10584,50.0,Affected
PSMA4-204,PSME3,10197,,PF10584-PF02252,100.0,Lost
PSMA4-204,PSMC5,5705,PF00004-PF00227 ; PF17862-PF00227,PF00004-PF10584 ; PF10584-PF17862,50.0,Affected
PSMA4-204,PSMB7,5695,PF00227-PF00227 ; PF12465-PF00227,PF10584-PF00227,33.0,Affected
PSMA4-204,CUL1,8454,PF00888-PF00227,,0.0,Retained
PSMA4-204,PSMC6,5706,PF00004-PF00227 ; PF00227-PF17862,PF00004-PF10584 ; PF10584-PF17862,50.0,Affected
PSMA4-204,PSMB8,5696,PF00227-PF00227,PF00227-PF10584,50.0,Affected
PSMA4-204,PSMD3,5709,PF01399-PF00227,,0.0,Retained
PSMA4-204,IKZF1,10320,PF00096-PF00227,,0.0,Retained
PSMA4-204,PSMD13,5719,PF00227-PF01399,,0.0,Retained
PSMA4-204,PSMA8,143471,PF00227-PF00227 ; PF10584-PF00227,PF10584-PF10584 ; PF10584-PF00227,50.0,Affected
PSMA4-204,PSMA2,5683,PF00227-PF00227 ; PF10584-PF00227,PF00227-PF10584 ; PF10584-PF10584,50.0,Affected
PSMA4-204,PSME1,5720,,PF02252-PF10584,100.0,Lost
PSMA4-204,USP14,9097,PF00443-PF00227,,0.0,Retained
PSMA4-204,PSMB6,5694,PF00227-PF00227,PF10584-PF00227,50.0,Affected
PSMA4-204,PSMA7,5688,PF10584-PF00227 ; PF00227-PF00227,PF10584-PF10584 ; PF00227-PF10584,50.0,Affected
PSMA4-204,PSMB3,5691,PF00227-PF00227,PF10584-PF00227,50.0,Affected
PSMA4-204,UCHL5,51377,PF01088-PF00227,,0.0,Retained
PSMA4-204,NFKBIA,4792,PF00023-PF00227,,0.0,Retained
PSMA4-204,PSMB4,5692,PF00227-PF00227,PF10584-PF00227,50.0,Affected
PSMA4-204,POMP,51371,PF05348-PF00227,,0.0,Retained
PSMA4-204,VCP,7415,PF17862-PF00227 ; PF00004-PF00227,PF10584-PF00004 ; PF10584-PF17862,50.0,Affected
PSMA4-204,PSMD14,10213,PF01398-PF00227,,0.0,Retained
PSMA4-204,PSMD6,9861,PF01399-PF00227,,0.0,Retained
PSMA4-204,PSMC4,5704,PF17862-PF00227 ; PF00004-PF00227,PF17862-PF10584 ; PF00004-PF10584,50.0,Affected
PSMA4-204,PSMA6,5687,PF10584-PF00227 ; PF00227-PF00227,PF10584-PF10584 ; PF00227-PF10584,50.0,Affected
