Selected Protein variant,Protein name,NCBI gene ID,Retained DDIs,Lost DDIs,Percentage of lost domain-domain interactions,Protein-protein interaction
NRAS-201,NEO1,4756,PF00041-PF00071,,0.0,Retained
NRAS-201,SNX6,58533,PF00787-PF00071,,0.0,Retained
NRAS-201,TIAM1,7074,PF00169-PF00071 ; PF02196-PF00071 ; PF00621-PF00071 ; PF00071-PF00595,,0.0,Retained
NRAS-201,RAPGEF6,51735,PF00617-PF00071 ; PF00595-PF00071 ; PF00618-PF00071 ; PF00071-PF00788,,0.0,Retained
NRAS-201,TBC1D22B,55633,PF00566-PF00071,,0.0,Retained
NRAS-201,USP6NL,9712,PF00566-PF00071,,0.0,Retained
NRAS-201,LRRC57,255252,PF00071-PF00560,,0.0,Retained
NRAS-201,HRAS,3265,PF00071-PF00071,,0.0,Retained
NRAS-201,EPB41L2,2037,PF00071-PF00373,,0.0,Retained
NRAS-201,ERBIN,55914,PF00595-PF00071,,0.0,Retained
NRAS-201,SIRPA,140885,PF07686-PF00071,,0.0,Retained
NRAS-201,PHLDB1,23187,PF00169-PF00071,,0.0,Retained
NRAS-201,ANKRD26,22852,PF12796-PF00071 ; PF00071-PF00023,,0.0,Retained
NRAS-201,ARFGAP1,55738,PF00071-PF01412,,0.0,Retained
NRAS-201,EXOC1,55763,PF15277-PF00071,,0.0,Retained
NRAS-201,CDC42BPB,9578,PF00071-PF00069,,0.0,Retained
NRAS-201,EPHA3,2042,PF00071-PF07714 ; PF00071-PF00041,,0.0,Retained
NRAS-201,MPZL1,9019,PF07686-PF00071,,0.0,Retained
NRAS-201,TBC1D5,9779,PF00566-PF00071,,0.0,Retained
NRAS-201,CD276,80381,PF07686-PF00071,,0.0,Retained
NRAS-201,RAB33A,9363,PF00071-PF00071,,0.0,Retained
NRAS-201,UACA,55075,PF12796-PF00071,,0.0,Retained
NRAS-201,STX10,8677,PF05739-PF00071,,0.0,Retained
NRAS-201,F11R,50848,PF07686-PF00071,,0.0,Retained
NRAS-201,MPP1,4354,PF00018-PF00071 ; PF00071-PF00595,,0.0,Retained
NRAS-201,TANC1,85461,PF12796-PF00071 ; PF00071-PF00023,,0.0,Retained
NRAS-201,AFAP1L2,84632,PF00169-PF00071,,0.0,Retained
NRAS-201,IGF2BP3,10643,PF00071-PF00013,,0.0,Retained
NRAS-201,BMPR2,659,PF00071-PF00069,,0.0,Retained
NRAS-201,RAP2C,57826,PF00071-PF00071,,0.0,Retained
NRAS-201,STX3,6809,PF05739-PF00071,,0.0,Retained
NRAS-201,SCRIB,23513,PF00595-PF00071,,0.0,Retained
NRAS-201,CDC42EP4,23580,PF00071-PF00786,,0.0,Retained
NRAS-201,GOPC,57120,PF00595-PF00071,,0.0,Retained
NRAS-201,ROR2,4920,PF07714-PF00071,,0.0,Retained
NRAS-201,RAB27A,5873,PF00071-PF00071,,0.0,Retained
NRAS-201,SNX5,27131,PF00787-PF00071,,0.0,Retained
NRAS-201,EPB41L1,2036,PF00373-PF00071,,0.0,Retained
NRAS-201,PKP4,8502,PF00514-PF00071,,0.0,Retained
NRAS-201,GAB2,9846,PF00071-PF00169,,0.0,Retained
NRAS-201,BRAF,673,PF02196-PF00071 ; PF00071-PF07714,,0.0,Retained
NRAS-201,RIN1,9610,PF00788-PF00071 ; PF00071-PF02204,,0.0,Retained
NRAS-201,NF2,4771,PF00373-PF00071,,0.0,Retained
NRAS-201,AFDN,4301,PF00595-PF00071 ; PF00788-PF00071 ; PF00071-PF01843,,0.0,Retained
NRAS-201,CADM4,199731,PF07686-PF00071,,0.0,Retained
NRAS-201,NECTIN3,25945,PF07686-PF00071,,0.0,Retained
NRAS-201,PREX1,57580,PF00071-PF00621,,0.0,Retained
NRAS-201,MINK1,50488,PF00069-PF00071,,0.0,Retained
NRAS-201,ACSL3,2181,PF00071-PF00501,,0.0,Retained
NRAS-201,EGFR,1956,PF07714-PF00071,,0.0,Retained
NRAS-201,JAM3,83700,PF07686-PF00071,,0.0,Retained
NRAS-201,RALA,5898,PF00071-PF00071,,0.0,Retained
NRAS-201,NOTCH2,4853,PF12796-PF00071,,0.0,Retained
NRAS-201,NOTCH1,4851,PF00071-PF12796,,0.0,Retained
NRAS-201,SPTA1,6708,PF00071-PF00018,,0.0,Retained
NRAS-201,FARP2,9855,PF00169-PF00071 ; PF00621-PF00071 ; PF00071-PF00373,,0.0,Retained
NRAS-201,CDK5,1020,PF00069-PF00071,,0.0,Retained
NRAS-201,INSR,3643,PF00071-PF07714,,0.0,Retained
NRAS-201,MARK2,2011,PF00069-PF00071,,0.0,Retained
NRAS-201,FERMT2,10979,PF00373-PF00071 ; PF00071-PF00169,,0.0,Retained
NRAS-201,RAB6A,5870,PF08477-PF00071 ; PF00071-PF00071,,0.0,Retained
NRAS-201,CSNK1G2,1455,PF00069-PF00071,,0.0,Retained
NRAS-201,ZDHHC13,54503,PF13637-PF00071 ; PF12796-PF00071,,0.0,Retained
NRAS-201,MAP4K4,9448,PF00069-PF00071,,0.0,Retained
NRAS-201,NECTIN2,5819,PF07686-PF00071,,0.0,Retained
NRAS-201,MCAM,4162,PF00071-PF07686,,0.0,Retained
NRAS-201,ANKRD50,57182,PF00071-PF13637 ; PF00071-PF12796,,0.0,Retained
NRAS-201,AURKB,9212,PF00069-PF00071,,0.0,Retained
NRAS-201,RAF1,5894,PF07714-PF00071 ; PF00071-PF02196,,0.0,Retained
NRAS-201,DEPDC1B,55789,PF00620-PF00071,,0.0,Retained
NRAS-201,CSNK1G3,1456,PF00069-PF00071,,0.0,Retained
NRAS-201,EHBP1,23301,PF12130-PF00071,,0.0,Retained
NRAS-201,PRKCI,5584,PF00564-PF00071 ; PF00433-PF00071 ; PF00069-PF00071,,0.0,Retained
NRAS-201,TRPV2,51393,PF00071-PF12796,,0.0,Retained
NRAS-201,RPS6KA1,6195,PF00069-PF00071 ; PF00071-PF00433,,0.0,Retained
NRAS-201,RABL3,285282,PF08477-PF00071,,0.0,Retained
NRAS-201,AGAP1,116987,PF01412-PF00071 ; PF00169-PF00071 ; PF12796-PF00071 ; PF00071-PF00071,,0.0,Retained
NRAS-201,MARK3,4140,PF00069-PF00071,,0.0,Retained
NRAS-201,FARP1,10160,PF00621-PF00071 ; PF00373-PF00071 ; PF00169-PF00071,,0.0,Retained
NRAS-201,RAB13,5872,PF00071-PF00071,,0.0,Retained
NRAS-201,CXADR,1525,PF07686-PF00071,,0.0,Retained
NRAS-201,SAR1A,56681,PF00071-PF00025,,0.0,Retained
NRAS-201,KIDINS220,57498,PF12796-PF00071 ; PF00071-PF13637,,0.0,Retained
NRAS-201,GRB2,2885,PF00071-PF00018,,0.0,Retained
NRAS-201,PLK1,5347,PF00071-PF00069,,0.0,Retained
NRAS-201,IL6ST,3572,PF00041-PF00071,,0.0,Retained
NRAS-201,MPZ,4359,PF00071-PF07686,,0.0,Retained
NRAS-201,ROCK2,9475,PF00069-PF00071 ; PF00071-PF08912,,0.0,Retained
NRAS-201,PLEKHA5,54477,PF00169-PF00071,,0.0,Retained
NRAS-201,NF1,4763,PF00071-PF00616,,0.0,Retained
NRAS-201,PLEKHO1,51177,PF00169-PF00071,,0.0,Retained
NRAS-201,CDC42BPA,8476,PF00069-PF00071 ; PF00433-PF00071,,0.0,Retained
NRAS-201,BTK,695,PF00169-PF00071 ; PF00018-PF00071 ; PF00071-PF07714,,0.0,Retained
NRAS-201,VAT1,10493,PF00071-PF00107,,0.0,Retained
NRAS-201,PLCE1,51196,PF00617-PF00071 ; PF00071-PF00788,,0.0,Retained
NRAS-201,PACSIN2,11252,PF00018-PF00071,,0.0,Retained
NRAS-201,DAB2IP,153090,PF00616-PF00071,,0.0,Retained
NRAS-201,PKN2,5586,PF02185-PF00071 ; PF00069-PF00071 ; PF00071-PF00433,,0.0,Retained
NRAS-201,ROCK1,6093,PF08912-PF00071 ; PF00071-PF00069,,0.0,Retained
NRAS-201,TAOK3,51347,PF00071-PF00069,,0.0,Retained
NRAS-201,PI4KA,5297,PF00071-PF00454,,0.0,Retained
NRAS-201,NECTIN1,5818,PF07686-PF00071,,0.0,Retained
NRAS-201,ROR1,4919,PF07714-PF00071,,0.0,Retained
NRAS-201,RASAL2,9462,PF00071-PF00616,,0.0,Retained
NRAS-201,GAB1,2549,PF00169-PF00071,,0.0,Retained
NRAS-201,ARF4,378,PF00025-PF00071,,0.0,Retained
NRAS-201,NCAM1,4684,PF00041-PF00071,,0.0,Retained
NRAS-201,SRC,6714,PF00071-PF00018 ; PF00071-PF07714,,0.0,Retained
NRAS-201,MTOR,2475,PF00071-PF00454,,0.0,Retained
NRAS-201,MAGI1,9223,PF00071-PF00595,,0.0,Retained
NRAS-201,RALGPS2,55103,PF00169-PF00071 ; PF00617-PF00071,,0.0,Retained
NRAS-201,NISCH,11188,PF00787-PF00071,,0.0,Retained
NRAS-201,FRMD7,90167,PF00373-PF00071,,0.0,Retained
NRAS-201,PAK4,10298,PF00069-PF00071 ; PF00071-PF00786,,0.0,Retained
NRAS-201,EPB41L5,57669,PF00373-PF00071,,0.0,Retained
NRAS-201,TNIK,23043,PF00071-PF00069,,0.0,Retained
NRAS-201,RAP1GDS1,5910,PF00514-PF00071,,0.0,Retained
NRAS-201,ARAF,369,PF02196-PF00071 ; PF00071-PF07714,,0.0,Retained
NRAS-201,CTNNB1,1499,PF00514-PF00071,,0.0,Retained
NRAS-201,PLCB1,23236,PF17787-PF00071,,0.0,Retained
NRAS-201,RAB11B,9230,PF00071-PF00071,,0.0,Retained
NRAS-201,ROBO1,6091,PF00041-PF00071,,0.0,Retained
NRAS-201,ARF1,375,PF00071-PF00025,,0.0,Retained
NRAS-201,LCP1,3936,PF00036-PF00071,,0.0,Retained
NRAS-201,STX6,10228,PF05739-PF00071,,0.0,Retained
NRAS-201,OSBPL8,114882,PF00169-PF00071,,0.0,Retained
NRAS-201,SYTL4,94121,PF00071-PF02318,,0.0,Retained
NRAS-201,PTPRG,5793,PF00041-PF00071,,0.0,Retained
NRAS-201,EPHA7,2045,PF00041-PF00071 ; PF07714-PF00071,,0.0,Retained
NRAS-201,DOCK8,81704,PF06920-PF00071,,0.0,Retained
NRAS-201,EPB41,2035,PF00071-PF00373,,0.0,Retained
NRAS-201,MAP4K3,8491,PF00069-PF00071,,0.0,Retained
NRAS-201,DOCK7,85440,PF06920-PF00071,,0.0,Retained
NRAS-201,DLG1,1739,PF00018-PF00071 ; PF00595-PF00071,,0.0,Retained
NRAS-201,LYN,4067,PF07714-PF00071 ; PF00071-PF00018,,0.0,Retained
NRAS-201,KRAS,3845,PF00071-PF00071,,0.0,Retained
NRAS-201,PTK7,5754,PF00071-PF07714,,0.0,Retained
NRAS-201,ARHGAP1,392,PF00620-PF00071,,0.0,Retained
NRAS-201,EPB41L3,23136,PF00373-PF00071,,0.0,Retained
NRAS-201,RAB23,51715,PF00071-PF00071,,0.0,Retained
NRAS-201,RGL2,5863,PF00618-PF00071 ; PF00788-PF00071 ; PF00071-PF00617,,0.0,Retained
NRAS-201,CD2AP,23607,PF00018-PF00071,,0.0,Retained
NRAS-201,ARF6,382,PF00025-PF00071,,0.0,Retained
NRAS-201,PLEKHA1,59338,PF00071-PF00169,,0.0,Retained
NRAS-201,PKP3,11187,PF00514-PF00071,,0.0,Retained
NRAS-201,MPP7,143098,PF00071-PF00595,,0.0,Retained
NRAS-201,CDC42EP2,10435,PF00071-PF00786,,0.0,Retained
NRAS-201,EPHA2,1969,PF00041-PF00071 ; PF00071-PF07714,,0.0,Retained
NRAS-201,SPTAN1,6709,PF00018-PF00071,,0.0,Retained
NRAS-201,YES1,7525,PF00018-PF00071 ; PF07714-PF00071,,0.0,Retained
NRAS-201,STX7,8417,PF00071-PF05739,,0.0,Retained
NRAS-201,MAP2K7,5609,PF00071-PF00069,,0.0,Retained
NRAS-201,PIK3CA,5290,PF00454-PF00071 ; PF00794-PF00071,,0.0,Retained
NRAS-201,CDC42EP1,11135,PF00071-PF00786,,0.0,Retained
NRAS-201,CTNND1,1500,PF00071-PF00514,,0.0,Retained
NRAS-201,STX12,23673,PF00071-PF05739,,0.0,Retained
NRAS-201,PLXNA1,5361,PF08337-PF00071 ; PF01833-PF00071,,0.0,Retained
NRAS-201,PPP1R9A,55607,PF00595-PF00071,,0.0,Retained
NRAS-201,EHBP1L1,254102,PF12130-PF00071,,0.0,Retained
NRAS-201,MSN,4478,PF00373-PF00071,,0.0,Retained
NRAS-201,RAB21,23011,PF00071-PF00071,,0.0,Retained
NRAS-201,WASL,8976,PF00786-PF00071,,0.0,Retained
NRAS-201,YIF1A,10897,PF03878-PF00071,,0.0,Retained
NRAS-201,CDK16,5127,PF00069-PF00071,,0.0,Retained
NRAS-201,ARL13B,200894,PF00025-PF00071,,0.0,Retained
NRAS-201,ACSL4,2182,PF00501-PF00071,,0.0,Retained
NRAS-201,GRK6,2870,PF00069-PF00071,,0.0,Retained
NRAS-201,RAB1A,5861,PF00071-PF00071,,0.0,Retained
NRAS-201,PDLIM4,8572,PF00595-PF00071,,0.0,Retained
NRAS-201,PIK3CG,5294,PF00794-PF00071 ; PF00454-PF00071,,0.0,Retained
NRAS-201,SBF1,6305,PF00169-PF00071 ; PF03456-PF00071 ; PF00071-PF02141,,0.0,Retained
