Selected Protein variant,Protein name,NCBI gene ID,Retained DDIs,Lost DDIs,Percentage of lost domain-domain interactions,Protein-protein interaction
ACTN1-203,ANLN,54443,PF00169-PF00307 ; PF00169-PF00435,,0.0,Retained
ACTN1-203,IQGAP1,8826,PF00612-PF00307 ; PF00435-PF00307 ; PF00307-PF00307 ; PF00307-PF08726,,0.0,Retained
ACTN1-203,ACTN3,89,PF00435-PF00435 ; PF00435-PF00307 ; PF00435-PF13833 ; PF00435-PF08726 ; PF00435-PF00307 ; PF00435-PF08726 ; PF00307-PF00307 ; PF00307-PF08726 ; PF08726-PF13833 ; PF08726-PF00307,,0.0,Retained
ACTN1-203,CDK2,1017,PF00435-PF00069,,0.0,Retained
ACTN1-203,CACNA1A,773,PF08763-PF13833,,0.0,Retained
ACTN1-203,PKN1,5585,PF00435-PF00069,,0.0,Retained
ACTN1-203,BTK,695,PF00018-PF00307 ; PF00018-PF00435 ; PF00435-PF00169 ; PF00307-PF07714 ; PF00307-PF00169,,0.0,Retained
ACTN1-203,MYH15,22989,PF00435-PF00063,,0.0,Retained
ACTN1-203,CDK9,1025,PF00435-PF00069,,0.0,Retained
ACTN1-203,SORBS2,8470,PF00018-PF00307 ; PF00018-PF00435,,0.0,Retained
ACTN1-203,YAP1,10413,PF00435-PF00397 ; PF00307-PF00397,,0.0,Retained
ACTN1-203,SLC9A3R2,9351,PF00595-PF00307,,0.0,Retained
ACTN1-203,GIPC1,10755,PF00307-PF00595,,0.0,Retained
ACTN1-203,LDB3,11155,PF00307-PF00595,,0.0,Retained
ACTN1-203,MYH2,4620,PF00063-PF00435,,0.0,Retained
ACTN1-203,ACTN2,88,PF00307-PF00435 ; PF00307-PF00307 ; PF00307-PF08726 ; PF00435-PF00435 ; PF00435-PF00307 ; PF00435-PF13833 ; PF00435-PF08726 ; PF00435-PF13833 ; PF00435-PF08726 ; PF00307-PF08726 ; PF08726-PF13833 ; PF08726-PF13833 ; PF13833-PF13833,,0.0,Retained
ACTN1-203,TJP1,7082,PF00435-PF00791 ; PF00307-PF00595,,0.0,Retained
ACTN1-203,MAP3K1,4214,PF00435-PF00069,,0.0,Retained
ACTN1-203,STAM2,10254,PF00018-PF00307 ; PF00018-PF00435,,0.0,Retained
ACTN1-203,ACTN4,81,PF00435-PF08726 ; PF00435-PF00307 ; PF00435-PF00435 ; PF00307-PF00307 ; PF00307-PF08726 ; PF00435-PF00307 ; PF00435-PF13833 ; PF00435-PF08726 ; PF00307-PF08726 ; PF00307-PF13499 ; PF08726-PF13499 ; PF13499-PF13833 ; PF08726-PF13833,,0.0,Retained
ACTN1-203,MICALL2,79778,PF00435-PF00307 ; PF00307-PF00307 ; PF08726-PF00307,,0.0,Retained
ACTN1-203,PDLIM1,9124,PF00307-PF00595,,0.0,Retained
ACTN1-203,ERBIN,55914,PF00595-PF00307,,0.0,Retained
ACTN1-203,NTRK1,4914,PF07714-PF00307,,0.0,Retained
ACTN1-203,MYO19,80179,PF00435-PF00063,,0.0,Retained
ACTN1-203,PDLIM7,9260,PF00307-PF00595,,0.0,Retained
ACTN1-203,TTN,7273,PF00435-PF00069 ; PF00307-PF00041 ; PF09042-PF08726,,0.0,Retained
ACTN1-203,TUBA1A,7846,PF03953-PF00307 ; PF00091-PF00307,,0.0,Retained
ACTN1-203,CAMK2A,815,PF00435-PF00069,,0.0,Retained
ACTN1-203,KCTD6,200845,PF02214-PF13833,,0.0,Retained
ACTN1-203,MYH9,4627,PF00435-PF00063,,0.0,Retained
ACTN1-203,MAPRE1,22919,PF00435-PF00307 ; PF00307-PF00307 ; PF08726-PF00307,,0.0,Retained
